Unnamed: 0,isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
23244,0,0,6,0.00000,13.04167,0.00000,-1.52777,12,12,0,1,24,160,0
34527,0,0,8,0.00000,11.00595,0.00000,-79.44672,89,89,0,1,163,242,0
3942,0,0,1,0.00000,0.00000,0.00000,0.00000,17,17,0,0,185,592,0
29252,0,0,1,0.00000,0.00000,0.00000,0.00000,98,98,0,0,171,323,0
24553,0,0,1,0.00000,0.00000,0.00000,0.00000,39,39,0,0,25,60,0
17039,0,0,3,0.00000,1.29167,0.00000,0.70435,0,0,0,1,53,434,0
14168,0,0,1,0.00000,0.00000,0.00000,0.00000,72,72,0,0,166,1436,0
14605,0,0,1,0.00000,0.00000,0.00000,0.00000,114,114,0,0,179,562,0
24717,0,0,2,0.00000,0.04167,0.00000,-6.78994,6,6,0,1,35,91,0
27363,0,0,1,0.00000,0.00000,0.00000,0.00000,142,142,0,0,93,1076,0
6622,0,0,5,0.00000,6.45833,0.00000,-2.60045,7,7,0,1,78,449,0
4108,1,1,2,0.00000,0.04167,0.00000,-1.75153,1,1,0,1,16,100,0
23933,0,0,1,0.00000,0.00000,0.00000,0.00000,105,105,0,0,83,268,0
23996,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,-1,1,0
19314,0,0,3,0.00000,35.10417,0.00000,10.25735,13,13,0,1,174,780,0
18292,0,0,1,0.00000,0.00000,0.00000,0.00000,18,18,0,0,33,789,0
18558,0,0,1,0.00000,0.00000,0.00000,0.00000,32,32,0,0,19,198,0
35406,0,0,1,0.00000,0.00000,0.00000,0.00000,10,10,0,0,81,236,0
27593,0,0,1,0.00000,0.00000,0.00000,0.00000,63,63,0,0,9,46,0
21234,0,0,1,0.00000,0.00000,0.00000,0.00000,13,13,0,0,173,1060,0
25941,0,0,1,0.00000,0.00000,0.00000,0.00000,167,167,0,0,154,1048,0
36077,0,0,1,0.00000,0.00000,0.00000,0.00000,39,39,0,0,31,253,0
26375,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,37,82,0
32002,0,0,1,0.00000,0.00000,0.00000,0.00000,99,99,0,0,153,5819,0
20301,0,0,1,0.00000,0.00000,0.00000,0.00000,68,68,0,0,62,768,0
30215,0,0,1,0.00000,0.00000,0.00000,0.00000,170,170,0,0,108,425,0
33781,0,0,5,0.00000,11.69792,0.00000,-77.67876,87,87,0,1,94,335,0
18939,1,1,1,0.00000,0.00000,0.00000,0.00000,143,143,0,0,181,914,0
12148,0,0,2,0.00000,0.04167,0.00000,-37.18945,37,37,0,1,76,433,0
37434,0,0,1,0.00000,0.00000,0.00000,0.00000,129,129,0,0,100,1046,0
24502,0,0,1,0.00000,0.00000,0.00000,0.00000,87,87,0,0,59,508,0
30960,0,0,2,0.00000,25.54167,0.00000,11.20195,1,1,0,1,31,67,0
30536,0,0,1,0.00000,0.00000,0.00000,0.00000,9,9,0,0,48,126,0
12668,0,0,2,0.00000,146.16670,0.00000,71.17101,1,1,0,1,170,5126,0
25251,0,0,1,0.00000,0.00000,0.00000,0.00000,25,25,0,0,20,89,0
6217,0,0,1,0.00000,0.00000,0.00000,0.00000,1,1,0,0,1,270,0
37573,0,0,1,0.00000,0.00000,0.00000,0.00000,46,46,0,0,45,247,0
21671,0,0,1,0.00000,0.00000,0.00000,0.00000,37,37,0,0,44,270,0
19743,0,0,1,0.00000,0.00000,0.00000,0.00000,69,69,0,0,109,590,0
18799,0,0,1,0.00000,0.00000,0.00000,0.00000,77,77,0,0,-1,330,0
3451,0,0,1,0.00000,0.00000,0.00000,0.00000,126,126,0,0,188,1089,0
35619,0,0,1,0.00000,0.00000,0.00000,0.00000,51,51,0,0,61,218,0
24878,0,0,1,0.00000,0.00000,0.00000,0.00000,157,157,0,0,6,25,0
36315,0,0,5,0.00000,12.52083,0.00000,-123.31480,133,133,0,1,74,655,0
35273,0,0,1,0.00000,0.00000,0.00000,0.00000,46,46,0,0,171,1342,0
6813,0,0,1,0.00000,0.00000,0.00000,0.00000,4,4,0,0,167,3732,0
24295,0,0,1,0.00000,0.00000,0.00000,0.00000,67,67,0,0,172,3206,0
24127,0,0,2,0.00000,16.08333,0.00000,-15.03549,23,23,0,1,108,421,0
17879,0,0,1,0.00000,0.00000,0.00000,0.00000,45,45,0,0,119,378,0
5642,0,0,2,0.00000,7.00000,0.00000,-33.78546,37,37,0,1,158,1239,0
1506,0,0,1,0.00000,0.00000,0.00000,0.00000,161,161,0,0,159,6983,0
6710,0,0,1,0.00000,0.00000,0.00000,0.00000,21,21,0,0,17,46,0
7492,0,0,3,0.00000,58.75000,0.00000,11.92836,27,27,0,1,160,2065,0
32649,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,2,432,0
28327,0,0,8,0.00000,22.62500,0.00000,-4.59589,24,24,0,1,176,5020,0
7830,0,0,2,0.00000,0.04167,0.00000,-81.85308,81,81,0,1,176,1183,0
36656,0,0,2,0.00000,3.95833,0.00000,-136.05270,138,138,0,1,170,660,0
8851,0,0,1,0.00000,0.00000,0.00000,0.00000,35,35,0,0,15,55,0
18254,0,0,1,0.00000,0.00000,0.00000,0.00000,50,50,0,0,17,47,0
23356,0,0,1,0.00000,0.00000,0.00000,0.00000,48,48,0,0,187,892,0
961,0,0,1,0.00000,0.00000,0.00000,0.00000,54,54,0,0,157,685,0
17154,0,0,2,0.00000,1.91667,0.00000,-0.63539,1,1,0,1,1,15,0
2047,0,0,6,0.00000,8.68333,0.00000,-0.83419,8,8,0,1,174,1096,0
24129,0,0,2,0.00000,17.54167,0.00000,6.85228,1,1,0,1,41,269,0
19117,0,0,1,0.00000,0.00000,0.00000,0.00000,39,39,0,0,166,173,0
11453,0,0,1,0.00000,0.00000,0.00000,0.00000,156,156,0,0,154,616,0
32484,0,0,1,0.00000,0.00000,0.00000,0.00000,93,93,0,0,41,169,0
20198,0,0,1,0.00000,0.00000,0.00000,0.00000,71,71,0,0,170,1798,0
34921,0,0,5,0.00000,7.22917,0.00000,-4.02930,9,9,0,1,163,2020,0
25749,0,0,2,0.00000,5.83333,0.00000,-21.24605,24,24,0,1,46,151,0
35863,0,0,4,0.00000,3.47222,0.00000,-16.95403,19,19,0,1,6,2025,0
29966,0,0,1,0.00000,0.00000,0.00000,0.00000,90,90,0,0,81,714,0
29012,0,0,1,0.00000,0.00000,0.00000,0.00000,64,64,0,0,32,163,0
37626,0,0,2,0.00000,6.41667,0.00000,-86.50794,89,89,0,1,184,7089,0
14023,0,0,1,0.00000,0.00000,0.00000,0.00000,34,34,0,0,168,735,0
32381,0,0,1,0.00000,0.00000,0.00000,0.00000,102,102,0,0,167,435,0
26798,0,0,1,0.00000,0.00000,0.00000,0.00000,55,55,0,0,37,759,0
18794,0,0,1,0.00000,0.00000,0.00000,0.00000,89,89,0,0,158,886,0
4336,0,0,1,0.00000,0.00000,0.00000,0.00000,105,105,0,0,171,1798,0
36830,0,0,1,0.00000,0.00000,0.00000,0.00000,18,18,0,0,39,64,0
28371,0,0,9,0.00000,11.84896,0.00000,9.38300,1,1,0,1,20,213,0
830,0,0,1,0.00000,0.00000,0.00000,0.00000,72,72,0,0,48,131,0
22933,0,0,1,0.00000,0.00000,0.00000,0.00000,19,19,0,0,54,198,0
641,0,0,1,0.00000,0.00000,0.00000,0.00000,48,48,0,0,126,312,0
34493,0,0,11,0.00000,7.16250,0.00000,-46.80360,53,53,0,1,32,312,0
26671,0,0,5,0.00000,42.22917,0.00000,33.64754,0,0,0,1,180,1393,0
25279,0,0,2,0.00000,9.95833,0.00000,0.05221,4,4,0,1,19,132,0
38077,0,0,1,0.00000,0.00000,0.00000,0.00000,38,38,0,0,46,197,0
17347,0,0,1,0.00000,0.00000,0.00000,0.00000,180,180,0,0,170,1882,0
27542,0,0,1,0.00000,0.00000,0.00000,0.00000,36,36,0,0,46,167,0
24371,0,0,2,0.00000,12.62500,0.00000,-62.67463,68,68,0,1,171,518,0
17581,0,0,1,0.00000,0.00000,0.00000,0.00000,181,181,0,0,170,1292,0
9167,0,0,1,0.00000,0.00000,0.00000,0.00000,13,13,0,0,31,61,0
16425,0,0,1,0.00000,0.00000,0.00000,0.00000,16,16,0,0,147,411,0
29109,0,0,1,0.00000,0.00000,0.00000,0.00000,86,86,0,0,9,197,0
20367,0,0,1,0.00000,0.00000,0.00000,0.00000,25,25,0,0,146,4892,0
19716,0,0,1,0.00000,0.00000,0.00000,0.00000,53,53,0,0,67,247,0
10402,0,0,5,0.00000,44.28125,0.00000,28.21648,7,7,0,1,159,1102,0
19299,0,0,1,0.00000,0.00000,0.00000,0.00000,87,87,0,0,99,645,0
15416,0,0,1,0.00000,0.00000,0.00000,0.00000,39,39,0,0,161,3378,0
5103,0,0,2,0.00000,6.66667,0.00000,-27.74024,31,31,0,1,21,14,0
18972,0,0,1,0.00000,0.00000,0.00000,0.00000,46,46,0,0,66,201,0
11173,0,0,1,0.00000,0.00000,0.00000,0.00000,61,61,0,0,171,2491,0
9495,0,0,2,0.00000,3.04167,0.00000,-159.53430,161,161,0,1,168,2897,0
32976,0,0,1,0.00000,0.00000,0.00000,0.00000,15,15,0,0,24,225,0
15895,0,0,2,0.00000,0.50000,0.00000,-12.96385,13,13,0,1,36,171,0
31994,0,0,1,0.00000,0.00000,0.00000,0.00000,7,7,0,0,-1,21,0
35559,0,0,1,0.00000,0.00000,0.00000,0.00000,105,105,0,0,120,556,0
11968,0,0,3,0.00000,28.91667,0.00000,-99.86662,119,119,0,1,2,21,0
29617,0,0,1,0.00000,0.00000,0.00000,0.00000,53,53,0,0,16,80,0
32587,1,1,2,0.00000,47.12500,0.00000,23.50258,0,0,0,1,46,150,0
14887,0,0,3,0.00000,15.50000,0.00000,-2.53468,12,12,0,1,11,142,0
9258,0,0,1,0.00000,0.00000,0.00000,0.00000,125,125,0,0,130,1050,0
274,0,0,1,0.00000,0.00000,0.00000,0.00000,4,4,0,0,69,214,0
30376,0,0,1,0.00000,0.00000,0.00000,0.00000,57,57,0,0,44,130,0
29622,0,0,1,0.00000,0.00000,0.00000,0.00000,9,9,0,0,36,98,0
14429,0,0,2,0.00000,2.08333,0.00000,-32.13149,33,33,0,1,8,82,0
5990,0,0,1,0.00000,0.00000,0.00000,0.00000,38,38,0,0,64,815,0
20160,0,0,1,0.00000,0.00000,0.00000,0.00000,117,117,0,0,64,320,0
19122,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,76,362,0
5916,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,31,63,0
36707,0,0,1,0.00000,0.00000,0.00000,0.00000,169,169,0,0,46,180,0
29713,0,0,2,0.00000,29.70833,0.00000,-8.11068,22,22,0,1,61,139,0
9684,0,0,1,0.00000,0.00000,0.00000,0.00000,97,97,0,0,-1,523,0
27914,1,1,18,0.00000,7.16422,0.00000,-13.26405,20,20,0,1,10,186,0
21967,0,0,2,0.00000,10.87500,0.00000,-63.77628,69,69,0,1,172,1960,0
37186,0,0,1,0.00000,0.00000,0.00000,0.00000,28,28,0,0,21,5101,0
15273,0,0,1,0.00000,0.00000,0.00000,0.00000,162,162,0,0,151,3386,0
3890,0,0,1,0.00000,0.00000,0.00000,0.00000,23,23,0,0,1,21,0
17703,0,0,2,0.00000,26.08333,0.00000,-104.84300,117,117,0,1,92,370,0
25329,0,0,5,0.00000,42.50000,0.00000,29.53052,4,4,0,1,151,2500,0
6876,0,0,1,0.00000,0.00000,0.00000,0.00000,152,152,0,0,159,4541,0
19520,0,0,2,0.00000,111.45830,0.00000,45.72580,10,10,0,1,149,843,0
37982,0,0,1,0.00000,0.00000,0.00000,0.00000,31,31,0,0,15,25,0
14126,0,0,1,0.00000,0.00000,0.00000,0.00000,71,71,0,0,24,76,0
1196,1,1,10,0.00000,13.43056,0.00000,-44.11220,56,56,0,1,175,2543,0
9892,1,1,3,0.00000,17.43750,0.00000,-31.32656,42,42,0,1,75,380,0
12945,0,0,1,0.00000,0.00000,0.00000,0.00000,169,169,0,0,133,1004,0
33734,0,0,1,0.00000,0.00000,0.00000,0.00000,73,73,0,0,51,419,0
6201,0,0,1,0.00000,0.00000,0.00000,0.00000,71,71,0,0,180,551,0
34841,0,0,1,0.00000,0.00000,0.00000,0.00000,60,60,0,0,172,962,0
7941,0,0,7,0.00000,3.93750,0.00000,-0.01232,3,3,0,1,23,153,0
31243,0,0,1,0.00000,0.00000,0.00000,0.00000,47,47,0,0,45,186,0
35797,0,0,1,0.00000,0.00000,0.00000,0.00000,9,9,0,0,11,59,0
15863,0,0,1,0.00000,0.00000,0.00000,0.00000,112,112,0,0,151,297,0
9947,0,0,1,0.00000,0.00000,0.00000,0.00000,111,111,0,0,182,2376,0
18804,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,20,133,0
22871,0,0,3,0.00000,4.41667,0.00000,-152.51870,155,155,0,1,30,41,0
31317,0,0,1,0.00000,0.00000,0.00000,0.00000,1,1,0,0,19,24,0
37338,0,0,1,0.00000,0.00000,0.00000,0.00000,70,70,0,0,108,1822,0
31679,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,153,921,0
2002,0,0,1,0.00000,0.00000,0.00000,0.00000,129,129,0,0,146,2886,0
9989,0,0,1,0.00000,0.00000,0.00000,0.00000,54,54,0,0,34,108,0
30614,0,0,2,0.00000,0.04167,0.00000,-5.26395,5,5,0,1,8,34,0
25670,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,-1,585,0
6411,0,0,1,0.00000,0.00000,0.00000,0.00000,178,178,0,0,16,169,0
29510,0,0,1,0.00000,0.00000,0.00000,0.00000,24,24,0,0,17,118,0
37796,0,0,4,0.00000,6.81944,0.00000,2.45387,2,2,0,1,166,496,0
32079,0,0,9,0.00000,6.97396,0.00000,-16.24896,22,22,0,1,159,951,0
12614,0,0,1,0.00000,0.00000,0.00000,0.00000,16,16,0,0,59,126,0
23449,0,0,1,0.00000,0.00000,0.00000,0.00000,157,157,0,0,162,8726,0
11352,0,0,1,0.00000,0.00000,0.00000,0.00000,38,38,0,0,175,1931,0
25328,0,0,1,0.00000,0.00000,0.00000,0.00000,7,7,0,0,102,173,0
15625,0,0,1,0.00000,0.00000,0.00000,0.00000,133,133,0,0,83,136,0
11411,1,1,1,0.00000,0.00000,0.00000,0.00000,129,129,0,0,164,373,0
30987,0,0,1,0.00000,0.00000,0.00000,0.00000,34,34,0,0,0,1461,0
17353,0,0,3,0.00000,3.68750,0.00000,1.75870,0,0,0,1,10,198,0
12856,0,0,2,0.00000,1.41667,0.00000,-172.96090,173,173,0,1,172,792,0
5890,0,0,2,0.00000,0.04167,0.00000,-146.13810,146,146,0,1,34,220,0
5350,0,0,1,0.00000,0.00000,0.00000,0.00000,125,125,0,0,155,525,0
7208,0,0,2,0.00000,19.25000,0.00000,-114.05210,123,123,0,1,170,545,0
20143,0,0,1,0.00000,0.00000,0.00000,0.00000,140,140,0,0,73,221,0
30998,0,0,3,0.00000,48.00000,0.00000,-1.62903,33,33,0,1,176,785,0
28743,0,0,1,0.00000,0.00000,0.00000,0.00000,118,118,0,0,68,224,0
1254,0,0,1,0.00000,0.00000,0.00000,0.00000,150,150,0,0,47,156,0
4494,0,0,14,0.00000,2.22436,0.00000,-15.52249,17,17,0,1,30,106,0
13266,0,0,1,0.00000,0.00000,0.00000,0.00000,162,162,0,0,162,710,0
19759,1,1,3,0.00000,1.45833,0.00000,-10.78424,11,11,0,1,41,150,0
1797,0,0,1,0.00000,0.00000,0.00000,0.00000,76,76,0,0,46,336,0
15501,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,2,12,0
33017,1,1,5,0.00000,3.68750,0.00000,-18.10450,21,21,0,1,37,118,0
11340,0,0,1,0.00000,0.00000,0.00000,0.00000,21,21,0,0,178,2168,0
3641,0,0,1,0.00000,0.00000,0.00000,0.00000,35,35,0,0,45,615,0
26648,0,0,1,0.00000,0.00000,0.00000,0.00000,174,174,0,0,154,1639,0
26995,0,0,1,0.00000,0.00000,0.00000,0.00000,92,92,0,0,145,809,0
29110,0,0,1,0.00000,0.00000,0.00000,0.00000,33,33,0,0,120,230,0
38010,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,178,352,0
10754,0,0,4,0.00000,3.81944,0.00000,-1.79935,4,4,0,1,16,103,1
27759,0,0,1,0.00000,0.00000,0.00000,0.00000,168,168,0,0,87,591,0
23206,0,0,1,0.00000,0.00000,0.00000,0.00000,96,96,0,0,183,1734,0
14015,0,0,1,0.00000,0.00000,0.00000,0.00000,34,34,0,0,28,90,0
27895,0,0,4,0.00000,9.59722,0.00000,-85.65266,92,92,0,1,157,1275,0
23093,0,0,1,0.00000,0.00000,0.00000,0.00000,135,135,0,0,12,49,0
11959,0,0,2,0.00000,0.04167,0.00000,-99.96992,99,99,0,1,179,960,0
18369,0,0,1,0.00000,0.00000,0.00000,0.00000,183,183,0,0,88,718,0
14704,0,0,2,0.00000,54.12500,0.00000,-71.01497,98,98,0,1,168,2294,0
25541,0,0,1,0.00000,0.00000,0.00000,0.00000,83,83,0,0,14,29,0
35405,0,0,1,0.00000,0.00000,0.00000,0.00000,133,133,0,0,12,53,0
22266,1,1,1,0.00000,0.00000,0.00000,0.00000,41,41,0,0,48,161,0
16246,0,0,1,0.00000,0.00000,0.00000,0.00000,156,156,0,0,0,644,0
37160,0,0,1,0.00000,0.00000,0.00000,0.00000,35,35,0,0,94,159,0
27389,0,0,1,0.00000,0.00000,0.00000,0.00000,155,155,0,0,197,1158,0
15702,0,0,1,0.00000,0.00000,0.00000,0.00000,74,74,0,0,102,941,0
22255,0,0,2,0.00000,7.50000,0.00000,-75.28591,79,79,0,1,37,328,0
32344,0,0,1,0.00000,0.00000,0.00000,0.00000,83,83,0,0,156,1071,0
114,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,-1,414,0
15912,0,0,1,0.00000,0.00000,0.00000,0.00000,81,81,0,0,188,562,0
8262,0,0,1,0.00000,0.00000,0.00000,0.00000,157,157,0,0,33,317,0
35562,0,0,1,0.00000,0.00000,0.00000,0.00000,100,100,0,0,6,33,0
34875,0,0,2,0.00000,1.75000,0.00000,-35.47813,36,36,0,1,26,75,0
33105,0,0,3,0.00000,28.14583,0.00000,-82.26590,101,101,0,1,23,201,0
4020,0,0,1,0.00000,0.00000,0.00000,0.00000,4,4,0,0,54,95,0
26733,0,0,1,0.00000,0.00000,0.00000,0.00000,51,51,0,0,143,5230,0
9254,0,0,1,0.00000,0.00000,0.00000,0.00000,70,70,0,0,95,358,0
5299,0,0,2,0.00000,1.79167,0.00000,-4.30939,5,5,0,1,9,21,0
32583,0,0,1,0.00000,0.00000,0.00000,0.00000,145,145,0,0,185,598,0
24958,0,0,1,0.00000,0.00000,0.00000,0.00000,177,177,0,0,179,1279,0
12258,0,0,6,0.00000,7.57500,0.00000,-98.17944,104,104,0,1,119,880,0
22492,0,0,1,0.00000,0.00000,0.00000,0.00000,24,24,0,0,48,121,0
9797,0,0,7,0.00000,6.57639,0.00000,-88.82622,94,94,0,1,106,448,0
35190,0,0,1,0.00000,0.00000,0.00000,0.00000,182,182,0,0,135,251,0
27177,0,0,1,0.00000,0.00000,0.00000,0.00000,3,3,0,0,15,224,0
14415,0,0,1,0.00000,0.00000,0.00000,0.00000,28,28,0,0,3,14,0
1635,0,0,1,0.00000,0.00000,0.00000,0.00000,127,127,0,0,150,353,0
22789,0,0,1,0.00000,0.00000,0.00000,0.00000,11,11,0,0,2,25,0
12168,0,0,1,0.00000,0.00000,0.00000,0.00000,106,106,0,0,152,485,0
12639,0,0,1,0.00000,0.00000,0.00000,0.00000,177,177,0,0,169,3250,0
9161,0,0,1,0.00000,0.00000,0.00000,0.00000,133,133,0,0,77,1758,0
20317,0,0,1,0.00000,0.00000,0.00000,0.00000,75,75,0,0,85,293,0
25223,0,0,1,0.00000,0.00000,0.00000,0.00000,101,101,0,0,181,1411,0
15696,0,0,1,0.00000,0.00000,0.00000,0.00000,46,46,0,0,17,67,0
11851,0,0,1,0.00000,0.00000,0.00000,0.00000,23,23,0,0,170,1788,0
10085,0,0,1,0.00000,0.00000,0.00000,0.00000,3,3,0,0,27,315,0
11165,0,0,1,0.00000,0.00000,0.00000,0.00000,10,10,0,0,16,66,0
35447,0,0,1,0.00000,0.00000,0.00000,0.00000,134,134,0,0,16,401,0
21307,0,0,1,0.00000,0.00000,0.00000,0.00000,64,64,0,0,46,73,0
6771,0,0,24,0.00000,7.38225,0.00000,4.88793,2,2,0,1,0,3570,0
18714,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,26,70,0
5422,0,0,1,0.00000,0.00000,0.00000,0.00000,168,168,0,0,121,463,0
20173,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,13,93,0
37596,0,0,1,0.00000,0.00000,0.00000,0.00000,17,17,0,0,-1,3,0
15402,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,40,153,0
21113,0,0,1,0.00000,0.00000,0.00000,0.00000,104,104,0,0,32,426,0
30917,0,0,1,0.00000,0.00000,0.00000,0.00000,32,32,0,0,41,114,1
12232,0,0,1,0.00000,0.00000,0.00000,0.00000,38,38,0,0,80,157,0
21558,0,0,1,0.00000,0.00000,0.00000,0.00000,90,90,0,0,147,936,0
5447,0,0,1,0.00000,0.00000,0.00000,0.00000,8,8,0,0,52,100,0
13288,0,0,3,0.00000,13.00000,0.00000,-4.09409,12,12,0,1,160,975,0
22578,0,0,1,0.00000,0.00000,0.00000,0.00000,166,166,0,0,106,408,0
33042,0,0,3,0.00000,11.10417,0.00000,-67.83079,75,75,0,1,120,335,0
21395,0,0,5,0.00000,22.78125,0.00000,8.06790,10,10,0,1,0,445,0
3908,0,0,1,0.00000,0.00000,0.00000,0.00000,13,13,0,0,-1,645,0
404,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,14,65,0
18320,0,0,1,0.00000,0.00000,0.00000,0.00000,105,105,0,0,165,1036,0
35809,0,0,2,0.00000,0.04167,0.00000,-180.62970,180,180,0,1,134,326,0
9702,0,0,1,0.00000,0.00000,0.00000,0.00000,54,54,0,0,22,67,0
34700,0,0,1,0.00000,0.00000,0.00000,0.00000,74,74,0,0,148,388,0
23838,0,0,2,0.00000,27.54167,0.00000,0.66751,13,13,0,1,44,219,0
27126,0,0,2,0.00000,0.95833,0.00000,0.23955,0,0,0,1,116,938,0
35321,0,0,1,0.00000,0.00000,0.00000,0.00000,28,28,0,0,2,44,0
6123,0,0,1,0.00000,0.00000,0.00000,0.00000,110,110,0,0,179,959,0
187,0,0,1,0.00000,0.00000,0.00000,0.00000,11,11,0,0,93,227,0
3204,0,0,1,0.00000,0.00000,0.00000,0.00000,124,124,0,0,71,193,0
8697,0,0,3,0.00000,27.37500,0.00000,-89.66936,107,107,0,1,157,945,0
7220,0,0,1,0.00000,0.00000,0.00000,0.00000,160,160,0,0,158,765,0
34892,0,0,1,0.00000,0.00000,0.00000,0.00000,124,124,0,0,100,991,0
5361,0,0,2,0.00000,0.16667,0.00000,-19.64988,19,19,0,1,162,660,0
10766,0,0,1,0.00000,0.00000,0.00000,0.00000,176,176,0,0,28,241,0
29035,0,0,1,0.00000,0.00000,0.00000,0.00000,144,144,0,0,173,1710,0
1736,0,0,1,0.00000,0.00000,0.00000,0.00000,141,141,0,0,60,168,0
20023,0,0,1,0.00000,0.00000,0.00000,0.00000,60,60,0,0,35,111,0
27616,1,1,1,0.00000,0.00000,0.00000,0.00000,55,55,0,0,2,24,0
15779,0,0,2,0.00000,0.04167,0.00000,-177.95560,177,177,0,1,162,1775,0
18606,0,0,2,0.00000,0.04167,0.00000,-10.34509,10,10,0,1,65,138,0
23167,0,0,1,0.00000,0.00000,0.00000,0.00000,18,18,0,0,113,273,0
34,0,0,1,0.00000,0.00000,0.00000,0.00000,146,146,0,0,206,8234,0
33484,0,0,3,0.00000,0.25000,0.00000,-14.39635,14,14,0,1,6,43,0
25336,0,0,1,0.00000,0.00000,0.00000,0.00000,14,14,0,0,67,113,0
32495,0,0,1,0.00000,0.00000,0.00000,0.00000,15,15,0,0,49,100,0
8338,0,0,1,0.00000,0.00000,0.00000,0.00000,19,19,0,0,18,48,0
24737,0,0,1,0.00000,0.00000,0.00000,0.00000,89,89,0,0,107,318,0
30235,0,0,1,0.00000,0.00000,0.00000,0.00000,40,40,0,0,28,114,0
2899,0,0,1,0.00000,0.00000,0.00000,0.00000,62,62,0,0,48,150,0
15285,1,1,4,0.00000,21.34722,0.00000,14.17697,1,1,0,1,187,1338,0
27583,0,0,1,0.00000,0.00000,0.00000,0.00000,68,68,0,0,29,74,0
1390,1,1,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1,779,0
1663,1,1,2,0.00000,0.12500,0.00000,-32.87175,32,32,0,1,13,55,0
34870,0,0,1,0.00000,0.00000,0.00000,0.00000,35,35,0,0,119,709,0
16226,0,0,1,0.00000,0.00000,0.00000,0.00000,141,141,0,0,94,410,0
17367,0,0,1,0.00000,0.00000,0.00000,0.00000,78,78,0,0,34,42,0
20278,0,0,1,0.00000,0.00000,0.00000,0.00000,115,115,0,0,169,617,0
36291,0,0,1,0.00000,0.00000,0.00000,0.00000,29,29,0,0,26,102,0
28090,0,0,1,0.00000,0.00000,0.00000,0.00000,75,75,0,0,183,460,0
20487,0,0,1,0.00000,0.00000,0.00000,0.00000,46,46,0,0,134,552,0
13565,0,0,1,0.00000,0.00000,0.00000,0.00000,1,1,0,0,7,22,0
3174,0,0,1,0.00000,0.00000,0.00000,0.00000,64,64,0,0,164,652,0
14436,0,0,4,0.00000,12.65278,0.00000,0.43835,9,9,0,1,27,319,0
14673,0,0,9,0.00000,8.52083,0.00000,-9.64169,17,17,0,1,27,120,0
36921,0,0,1,0.00000,0.00000,0.00000,0.00000,18,18,0,0,54,121,0
27282,0,0,1,0.00000,0.00000,0.00000,0.00000,8,8,0,0,93,153,0
13074,0,0,12,0.00000,2.25758,0.00000,-8.03142,10,10,0,1,52,198,0
31035,0,0,8,0.00000,24.29167,0.00000,16.34734,4,4,0,1,139,712,0
22471,0,0,3,0.00000,71.16666,0.00000,12.35239,35,35,0,1,161,1240,0
9595,0,0,1,0.00000,0.00000,0.00000,0.00000,81,81,0,0,12,81,0
2816,0,0,1,0.00000,0.00000,0.00000,0.00000,20,20,0,0,115,358,0
36841,0,0,1,0.00000,0.00000,0.00000,0.00000,170,170,0,0,172,1576,0
28377,0,0,2,0.00000,38.41667,0.00000,0.18641,19,19,0,1,97,166,0
6520,0,0,1,0.00000,0.00000,0.00000,0.00000,72,72,0,0,132,802,0
15411,0,0,1,0.00000,0.00000,0.00000,0.00000,59,59,0,0,181,580,0
30349,0,0,1,0.00000,0.00000,0.00000,0.00000,7,7,0,0,5,85,0
10618,0,0,1,0.00000,0.00000,0.00000,0.00000,176,176,0,0,146,877,0
34431,1,1,5,0.00000,14.38542,0.00000,-52.35376,63,63,0,1,94,1435,0
5214,0,0,1,0.00000,0.00000,0.00000,0.00000,34,34,0,0,27,131,0
2754,0,0,2,0.00000,25.12500,0.00000,-41.55140,54,54,0,1,115,145,0
14169,0,0,1,0.00000,0.00000,0.00000,0.00000,33,33,0,0,41,70,0
20762,0,0,1,0.00000,0.00000,0.00000,0.00000,41,41,0,0,162,2390,0
25787,0,0,1,0.00000,0.00000,0.00000,0.00000,98,98,0,0,39,167,0
2815,0,0,6,0.00000,17.84167,0.00000,-78.07468,92,92,0,1,171,912,0
27149,0,0,1,0.00000,0.00000,0.00000,0.00000,37,37,0,0,17,120,0
36851,0,0,1,0.00000,0.00000,0.00000,0.00000,128,128,0,0,0,960,0
